student_id,attention_score,confusion_score,boredom_score,cognitive_overload_score,lstm_prediction,gru_prediction,cnn_prediction,ensemble_prediction,risk_category
2058,76.59036,23.409634,0.0,70.0,0.34649694,0.27023798,0.08555406,0.23409633,Low Risk
2059,90.895096,9.104899,2.0,34.0,0.17713772,0.09391805,0.0020912157,0.09104899,Low Risk
2068,74.87806,25.121939,16.0,56.00000000000001,0.2973318,0.44288254,0.0134438295,0.2512194,Low Risk
2069,21.556192,78.44381,23.333333333333332,76.66666666666666,0.89492464,0.96508247,0.49330708,0.7844381,High Risk
2070,78.42132,21.578682,6.0,45.0,0.29994386,0.32567847,0.021738108,0.21578681,Low Risk
2071,83.56174,16.438265,28.57142857142857,78.57142857142857,0.34041017,0.1527378,3.2982774e-13,0.16438265,Low Risk
2072,98.36449,1.6355116,10.0,46.0,0.03559188,0.013455413,1.8052217e-05,0.016355116,Low Risk
2074,94.74021,5.2597885,4.0,36.0,0.08840531,0.06884397,0.00054438604,0.052597884,Low Risk
2076,70.56632,29.433676,21.052631578947366,68.42105263157893,0.43087834,0.4491672,0.0029647634,0.29433677,Low Risk
2077,52.7748,47.225204,12.0,75.0,0.6594257,0.7573305,2.450006e-13,0.47225204,Moderate Risk
2078,89.46232,10.537684,6.0,42.00000000000001,0.116658114,0.1994639,8.536856e-06,0.10537685,Low Risk
2080,81.81274,18.18726,18.181818181818183,45.45454545454545,0.31201527,0.2336025,2.6688425e-09,0.18187259,Low Risk
2081,96.27192,3.7280805,2.0,15.000000000000002,0.08095762,0.030102069,0.0007827273,0.037280805,Low Risk
2083,67.539825,32.460175,28.000000000000004,65.99999999999999,0.408861,0.5633738,0.0015703937,0.32460174,Moderate Risk
2084,86.482056,13.517947,12.0,48.0,0.21125337,0.08876978,0.105515264,0.13517947,Low Risk
2085,18.55356,81.44644,13.333333333333334,80.0,0.925986,0.97391224,0.543495,0.8144644,High Risk
2086,39.499886,60.500114,16.666666666666664,53.333333333333336,0.5777114,0.7820982,0.45519376,0.60500115,Moderate Risk
2088,55.564976,44.435028,28.000000000000004,80.0,0.63639146,0.6934312,0.0032281473,0.44435027,Moderate Risk
2089,20.135433,79.86457,0.0,80.0,0.9293399,0.9309355,0.5356617,0.7986457,High Risk
2091,96.154335,3.84567,0.0,10.0,0.006390791,0.011036063,0.09794325,0.0384567,Low Risk
2093,81.15222,18.847782,0.0,70.0,0.2872742,0.18856972,0.089589566,0.18847783,Low Risk
2095,89.612495,10.387505,14.000000000000002,43.0,0.20973271,0.10189243,0.0,0.10387504,Low Risk
2097,46.093796,53.906204,54.0,103.0,0.74085265,0.8763334,2.2726558e-12,0.539062,Moderate Risk
2098,79.94634,20.053654,10.0,40.0,0.2654293,0.3361803,1.12192e-08,0.20053653,Low Risk
2101,95.375,4.6249976,2.0,69.0,0.074167415,0.06458051,2.0010211e-06,0.046249975,Low Risk
2102,89.87514,10.124863,0.0,43.00000000000001,0.19346192,0.11028396,4.3705513e-20,0.10124863,Low Risk
2106,78.36961,21.630383,0.0,43.333333333333336,0.03238865,0.07323977,0.54328305,0.21630383,Low Risk
2110,96.39908,3.600927,0.0,29.411764705882348,0.0684381,0.026717175,0.012872549,0.03600927,Low Risk
2111,55.397785,44.60222,30.0,60.0,0.64626056,0.51257396,0.17923214,0.44602218,Moderate Risk
2113,17.689817,82.31018,20.0,85.00000000000001,0.9578802,0.96292645,0.54849887,0.8231018,High Risk
2115,83.285225,16.714775,23.333333333333332,73.33333333333334,0.24599856,0.23810308,0.0173416,0.16714776,Low Risk
2117,85.47223,14.527776,27.27272727272727,63.63636363636363,0.21120094,0.18379536,0.040837,0.14527775,Low Risk
2118,23.137707,76.8623,0.0,76.66666666666666,0.9386521,0.9242471,0.4429696,0.76862293,High Risk
2122,75.33074,24.669262,14.285714285714285,57.14285714285714,0.3272949,0.412783,4.439827e-12,0.24669261,Low Risk
2124,58.805965,41.194035,20.0,63.99999999999999,0.2138558,0.2712691,0.75069606,0.41194034,Moderate Risk
2128,38.56623,61.43377,0.0,73.33333333333334,0.47215167,0.8364226,0.5344388,0.6143377,Moderate Risk
2129,85.997345,14.002659,9.090909090909092,40.90909090909091,0.26006457,0.16001521,1.08371905e-11,0.14002658,Low Risk
2132,75.43356,24.566437,14.285714285714285,57.14285714285714,0.3206584,0.41633466,4.590208e-12,0.24566436,Low Risk
2135,37.42153,62.57847,14.000000000000002,50.0,0.43899724,0.45891678,0.97944,0.6257847,Moderate Risk
2139,21.367008,78.632996,16.666666666666664,76.66666666666666,0.8674745,0.94704866,0.54446656,0.7863299,High Risk
2141,72.484505,27.515497,28.57142857142857,64.28571428571428,0.3584083,0.41254458,0.05451203,0.27515498,Low Risk
2142,94.71756,5.282438,8.0,32.00000000000001,0.11060022,0.04787291,0.0,0.052824378,Low Risk
2143,85.63728,14.36272,30.0,84.0,0.19031064,0.24057095,1.2371483e-33,0.1436272,Low Risk
2147,70.87224,29.127762,18.181818181818183,95.45454545454545,0.43267757,0.41046146,0.03069375,0.29127762,Low Risk
2148,92.766014,7.233983,18.0,46.0,0.10213291,0.114886135,4.4600836e-07,0.07233983,Low Risk
2149,74.25497,25.745033,17.647058823529413,64.70588235294117,0.37036392,0.35522157,0.04676555,0.25745034,Low Risk
2150,21.423132,78.576866,43.333333333333336,71.66666666666667,0.93790984,0.95178515,0.46761113,0.7857687,High Risk
2151,75.775604,24.224396,27.27272727272727,81.81818181818181,0.30724767,0.41948426,5.4322654e-11,0.24224396,Low Risk
2153,81.98226,18.01774,0.0,71.42857142857143,0.2629373,0.17582084,0.101774104,0.1801774,Low Risk
2155,88.512405,11.487599,20.0,63.74999999999999,0.17057438,0.17386235,0.00019125434,0.114875995,Low Risk
2156,72.87558,27.12442,6.0,45.0,0.5448556,0.26846796,0.00040909302,0.2712442,Low Risk
2157,92.519104,7.4808965,4.0,60.00000000000001,0.037959218,0.09375126,0.09271642,0.07480896,Low Risk
2158,85.223816,14.776184,16.0,52.0,0.26214227,0.18114188,1.3366512e-06,0.14776184,Low Risk
2160,82.326324,17.67368,10.0,62.5,0.24129991,0.28891048,5.886972e-14,0.17673679,Low Risk
2161,76.44993,23.550074,16.0,46.0,0.13862854,0.14445132,0.42342237,0.23550074,Low Risk
2163,59.952236,40.047764,0.0,35.0,0.17768136,0.07614167,0.94760984,0.40047765,Moderate Risk
2165,18.127584,81.87241,13.333333333333334,68.33333333333333,0.9590118,0.9509803,0.54618025,0.81872416,High Risk
2166,92.901215,7.098779,8.0,40.0,0.049474988,0.052108236,0.111380145,0.07098779,Low Risk
2167,89.06165,10.938347,16.0,61.0,0.14873888,0.11881122,0.0606003,0.10938347,Low Risk
2168,75.67317,24.326832,60.0,100.0,0.38863146,0.34117353,1.09401525e-16,0.24326833,Low Risk
2172,20.158274,79.84173,40.0,100.0,0.97243875,0.9694128,0.45340025,0.79841727,High Risk
2173,84.09934,15.900658,0.0,66.66666666666667,0.21982515,0.22770941,0.02948518,0.15900658,Low Risk
2174,41.42668,58.57332,54.54545454545454,86.36363636363636,0.7495239,0.84521794,0.16245772,0.5857332,Moderate Risk
2175,71.43214,28.567865,35.294117647058826,58.823529411764696,0.40697232,0.43393624,0.016127393,0.28567865,Low Risk
2176,79.42956,20.570438,0.0,64.70588235294117,0.29580715,0.31358096,0.0077250013,0.20570438,Low Risk
2180,96.12021,3.8797908,8.51063829787234,32.97872340425532,0.05516703,0.061225835,8.591869e-07,0.038797908,Low Risk
2181,29.889465,70.110535,16.666666666666664,60.0,0.8244444,0.82159674,0.4572749,0.70110536,High Risk
2183,94.79266,5.2073345,0.0,67.64705882352942,0.07904006,0.03643598,0.040743995,0.052073345,Low Risk
2185,90.51431,9.485686,12.0,48.00000000000001,0.112035096,0.17253551,1.7236246e-12,0.094856866,Low Risk
2186,50.345493,49.654503,17.391304347826086,84.78260869565217,0.76963156,0.6933059,0.02669759,0.49654505,Moderate Risk
2189,78.28104,21.718962,10.0,55.00000000000001,0.17239767,0.24558146,0.23358971,0.21718961,Low Risk
2192,99.40426,0.5957421,12.0,46.0,0.006584236,0.011270367,1.7658835e-05,0.005957421,Low Risk
2193,87.2675,12.732498,7.142857142857142,50.0,0.25063953,0.13133541,1.3877611e-08,0.12732498,Low Risk
2194,90.37198,9.628021,6.0,57.00000000000001,0.07168236,0.2171583,1.7885773e-12,0.09628022,Low Risk
2195,87.3152,12.684796,5.0,57.49999999999999,0.23182295,0.14101006,0.007710909,0.12684797,Low Risk
2196,74.45522,25.544771,11.76470588235294,47.05882352941176,0.3674688,0.3727673,0.026106989,0.25544772,Low Risk
2197,86.678604,13.321394,13.793103448275861,41.379310344827594,0.25055522,0.13992687,0.009159755,0.13321394,Low Risk
2199,89.84881,10.151192,4.0,34.0,0.16154595,0.1429898,0.0,0.10151192,Low Risk
2201,71.05503,28.944965,15.0,53.75,0.19477326,0.646451,0.027124772,0.28944966,Low Risk
2202,85.39054,14.609462,14.000000000000002,77.0,0.16681314,0.27147073,4.5388698e-34,0.14609462,Low Risk
2204,70.7029,29.297096,6.25,37.5,0.42036068,0.43543202,0.023120137,0.29297096,Low Risk
2206,88.229904,11.770101,22.0,59.00000000000001,0.07552977,0.103607416,0.17396583,0.117701,Low Risk
2207,88.99841,11.00159,4.0,32.00000000000001,0.19930074,0.12154131,0.009205678,0.1100159,Low Risk
2208,93.423996,6.5760098,26.0,83.0,0.13090184,0.06637845,1.047411e-31,0.0657601,Low Risk
2209,22.606546,77.393456,13.333333333333334,68.33333333333333,0.90776944,0.9552174,0.45881677,0.77393454,High Risk
2210,85.98749,14.012514,26.08695652173913,58.69565217391304,0.16406809,0.22699365,0.029313717,0.14012514,Low Risk
2213,75.65325,24.346745,0.0,57.14285714285714,0.31361505,0.41678727,3.3780437e-11,0.24346745,Low Risk
2215,85.60815,14.391853,12.0,38.0,0.13533457,0.2917228,0.0046982137,0.14391853,Low Risk
2217,51.660217,48.339787,0.0,70.0,0.11565234,0.7956051,0.5389362,0.48339787,Moderate Risk
2218,88.02151,11.978492,14.285714285714285,64.28571428571428,0.2705128,0.08884193,4.271695e-12,0.119784914,Low Risk
2219,84.71073,15.289265,7.5,47.5,0.09292571,0.28750202,0.078250214,0.15289265,Low Risk
2220,84.64227,15.357725,6.451612903225806,43.54838709677419,0.32919067,0.0981672,0.033373855,0.15357725,Low Risk
2222,70.37765,29.622353,18.181818181818183,81.81818181818181,0.43267623,0.41042724,0.04556711,0.29622352,Low Risk
2227,49.56861,50.43139,26.666666666666668,76.66666666666667,0.2592875,0.3029754,0.9506788,0.5043139,Moderate Risk
2228,87.06525,12.934759,17.857142857142858,60.71428571428572,0.16983469,0.19951548,0.018692601,0.1293476,Low Risk
2229,51.19616,48.803844,28.57142857142857,100.0,0.28005674,0.19206332,0.9919953,0.48803845,Moderate Risk
2232,84.853935,15.146065,6.0,31.0,0.29618898,0.15819298,7.321029e-27,0.15146065,Low Risk
2234,63.893402,36.1066,10.0,56.25,0.2935041,0.66868544,0.12100853,0.361066,Moderate Risk
2236,94.47786,5.522145,2.0,28.000000000000004,0.09268435,0.07297051,9.481204e-06,0.05522145,Low Risk
2237,17.447,82.553,30.0,93.33333333333333,0.9834237,0.9469468,0.5462193,0.82553,High Risk
2238,96.14772,3.852276,6.382978723404255,32.97872340425532,0.084776536,0.023413084,0.00737866,0.03852276,Low Risk
2241,88.1039,11.896104,17.5,75.0,0.16032343,0.19655968,0.0,0.118961036,Low Risk
2242,89.25666,10.743338,0.0,18.18181818181818,0.019631585,0.010599768,0.29206878,0.10743338,Low Risk
2243,82.843544,17.15646,18.51851851851852,51.85185185185186,0.22619,0.28260255,0.0059012594,0.1715646,Low Risk
2245,90.34199,9.658012,10.0,58.00000000000001,0.1720928,0.11764753,6.671101e-08,0.096580125,Low Risk
2247,97.99613,2.0038645,9.30232558139535,30.23255813953488,0.044265,0.015850939,1.9093347e-12,0.020038646,Low Risk
2249,80.684586,19.315416,10.0,52.0,0.4848171,0.094645366,0.0,0.19315416,Low Risk
2250,98.74286,1.2571372,6.0,43.0,0.01659692,0.019876454,0.0012407404,0.012571372,Low Risk
2251,55.92456,44.07544,20.0,64.0,0.568613,0.7201599,0.033490267,0.44075438,Moderate Risk
2252,83.5237,16.476305,24.489795918367346,63.26530612244898,0.2043736,0.28991553,0.0,0.16476305,Low Risk
2253,67.02691,32.97309,12.0,58.00000000000001,0.4622547,0.5269341,3.9898073e-06,0.32973093,Moderate Risk
2255,77.41401,22.585989,28.000000000000004,72.0,0.3333281,0.3442516,5.740187e-19,0.2258599,Low Risk
2258,47.13074,52.86926,20.0,66.66666666666666,0.52656424,0.69389725,0.36561632,0.5286926,Moderate Risk
2261,75.64564,24.354362,0.0,33.333333333333336,0.31371427,0.4169166,4.63314e-09,0.24354362,Low Risk
2263,87.67734,12.322663,6.0,24.0,0.2144336,0.1552463,1.0681037e-09,0.123226635,Low Risk
2264,80.64452,19.355474,24.0,59.0,0.29790643,0.08565181,0.19710599,0.19355474,Low Risk
2265,85.804634,14.195366,4.0,36.0,0.23952594,0.18633507,1.4544916e-23,0.14195366,Low Risk
2266,89.602486,10.397514,10.0,64.99999999999999,0.07944046,0.05594648,0.17653847,0.10397514,Low Risk
2267,89.78383,10.216168,0.0,28.57142857142857,0.18599603,0.120489016,1.9709066e-11,0.10216168,Low Risk
2272,60.202374,39.797626,24.0,67.0,0.42537287,0.7685513,4.612295e-06,0.39797628,Moderate Risk
2273,74.05347,25.946531,28.57142857142857,50.0,0.3807066,0.39768934,1.03113025e-10,0.2594653,Low Risk
2274,92.01343,7.986577,3.571428571428571,39.28571428571429,0.1318042,0.1012759,0.0065172147,0.07986577,Low Risk
2276,97.8315,2.1685054,4.0,43.99999999999999,0.038314406,0.017078007,0.009662748,0.021685055,Low Risk
2277,26.880867,73.11913,6.666666666666667,73.33333333333334,0.8368136,0.9139273,0.44283283,0.73119134,High Risk
2278,79.69666,20.303337,0.0,50.0,0.009105477,0.061626315,0.5383683,0.20303337,Low Risk
2280,89.999115,10.000882,20.0,58.00000000000001,0.10880293,0.19122353,2.626806e-19,0.10000882,Low Risk
2284,52.729763,47.270237,35.294117647058826,70.58823529411764,0.64580923,0.73947287,0.032824997,0.47270235,Moderate Risk
2285,94.33136,5.66864,8.88888888888889,32.22222222222222,0.07236742,0.09214481,0.005546976,0.0566864,Low Risk
2287,89.97976,10.020239,20.0,35.0,0.033714086,0.046198677,0.22069441,0.10020239,Low Risk
2290,89.27347,10.726532,2.0,19.0,0.019415922,0.01954437,0.28283563,0.107265316,Low Risk
2291,89.928696,10.071308,14.000000000000002,58.00000000000001,0.16923404,0.13168575,0.0012194901,0.10071308,Low Risk
2292,65.425285,34.574707,0.0,70.0,0.18632582,0.8098945,0.04102088,0.34574708,Moderate Risk
2293,75.201866,24.798132,28.000000000000004,59.0,0.2856002,0.4583438,2.755006e-16,0.24798132,Low Risk
2294,81.01217,18.98783,13.157894736842104,53.94736842105263,0.2479614,0.3216735,0.0,0.1898783,Low Risk
2296,99.040405,0.95959467,0.0,20.0,0.020405907,0.008324268,5.7662703e-05,0.009595946,Low Risk
2299,58.332348,41.667652,11.11111111111111,63.888888888888886,0.24211605,0.49039528,0.5175182,0.41667652,Moderate Risk
2300,82.491844,17.508156,14.285714285714285,71.42857142857143,0.25578058,0.26946416,0.0,0.17508157,Low Risk
2301,96.39074,3.6092644,0.0,0.0,0.046470657,0.034439556,0.027367722,0.036092643,Low Risk
2303,88.59577,11.404227,18.0,55.00000000000001,0.13249049,0.20154634,0.008089995,0.114042275,Low Risk
2304,96.235016,3.7649815,0.0,24.0,0.064177945,0.048684623,8.687602e-05,0.037649814,Low Risk
2306,19.636839,80.36316,40.0,80.0,0.97310764,0.9799354,0.45785183,0.8036316,High Risk
2309,39.72501,60.27499,13.636363636363635,68.18181818181819,0.95225424,0.85599536,5.2409927e-27,0.6027499,Moderate Risk
2311,90.24289,9.757112,0.0,11.111111111111112,0.16722918,0.109539665,0.015944498,0.09757111,Low Risk
2314,72.25793,27.742073,26.0,81.0,0.38261205,0.44943666,0.00021349169,0.27742073,Low Risk
2315,93.60938,6.3906217,4.0,37.0,0.06361012,0.12810837,1.7089405e-07,0.063906215,Low Risk
2316,32.46104,67.538956,10.0,53.333333333333336,0.6938531,0.8646162,0.46769965,0.6753896,Moderate Risk
2317,69.18806,30.811941,40.0,80.0,0.3324865,0.32384706,0.2680247,0.30811942,Moderate Risk
2318,83.00039,16.999615,18.181818181818183,90.9090909090909,0.26660755,0.24338084,8.935163e-12,0.16999614,Low Risk
2320,51.563133,48.43687,10.0,37.0,0.09480269,0.35843062,0.9998729,0.4843687,Moderate Risk
2323,81.127945,18.872059,10.0,60.0,0.22613426,0.29241958,0.04760793,0.18872058,Low Risk
2325,71.77991,28.220097,0.0,70.0,0.45645067,0.2272312,0.16292106,0.28220096,Low Risk
2326,84.858696,15.141304,5.88235294117647,58.82352941176471,0.18931271,0.18158929,0.08333712,0.15141304,Low Risk
2327,43.480515,56.519485,28.000000000000004,72.0,0.27943882,0.4161575,0.9999882,0.56519485,Moderate Risk
2329,89.13957,10.860432,7.894736842105263,40.789473684210535,0.18160333,0.08597799,0.058231633,0.10860431,Low Risk
2330,83.1318,16.868202,0.0,72.72727272727273,0.26666954,0.1884374,0.05093909,0.16868202,Low Risk
2331,99.05861,0.9413884,2.0,50.0,0.017272117,0.010481582,0.00048795086,0.009413884,Low Risk
2333,88.91133,11.088672,2.0,47.0,0.12426597,0.20839415,0.0,0.110886715,Low Risk
2334,99.26598,0.73401743,0.0,24.0,0.012403641,0.009520629,9.62521e-05,0.007340174,Low Risk
2336,83.3205,16.679495,3.3333333333333335,31.666666666666664,0.022646649,0.028086351,0.4496518,0.16679494,Low Risk
2338,90.958694,9.04131,10.0,67.5,0.09994201,0.08486193,0.08643538,0.0904131,Low Risk
2342,95.133835,4.8661647,10.0,60.0,0.054732364,0.059182234,0.032070342,0.048661646,Low Risk
2343,22.483444,77.516556,13.333333333333334,63.33333333333333,0.9212069,0.85445684,0.5498329,0.77516556,High Risk
2344,17.289639,82.71036,23.076923076923077,88.46153846153845,0.9779292,0.96407187,0.53930986,0.8271036,High Risk
2346,32.208187,67.79182,3.3333333333333335,76.66666666666666,0.71397966,0.8861751,0.43359953,0.67791814,Moderate Risk
2348,92.31057,7.689431,10.0,60.0,0.13729095,0.093391985,1.8881209e-11,0.07689431,Low Risk
2349,78.03218,21.967815,28.000000000000004,64.0,0.23960657,0.41938594,4.1967374e-05,0.21967816,Low Risk
2350,80.44866,19.551334,0.0,36.0,0.014559704,0.018861694,0.55311865,0.19551335,Low Risk
2354,91.288795,8.711204,7.6923076923076925,42.30769230769231,0.03411806,0.041725934,0.18549213,0.08711204,Low Risk
2356,38.925934,61.074066,10.0,70.0,0.4948891,0.7938242,0.5435086,0.61074066,Moderate Risk
2357,46.4452,53.5548,26.0,97.00000000000001,0.8097325,0.7914549,0.0054564616,0.535548,Moderate Risk
2359,49.854965,50.145035,10.0,60.0,0.3135932,0.41673198,0.7740258,0.50145036,Moderate Risk
2362,86.47454,13.525462,0.0,58.82352941176471,0.22462508,0.12823145,0.052907355,0.13525462,Low Risk
2363,93.97086,6.0291324,4.878048780487805,30.487804878048784,0.097504005,0.08336936,6.1111825e-07,0.060291324,Low Risk
2365,71.03224,28.967766,16.0,46.0,0.4795739,0.3600637,0.029395279,0.28967765,Low Risk
2366,53.774166,46.225834,10.0,48.333333333333336,0.2333645,0.6088687,0.5445419,0.46225834,Moderate Risk
2367,73.23582,26.764185,18.0,65.0,0.48867697,0.31424856,0.0,0.26764184,Low Risk
2368,49.31986,50.68014,13.333333333333334,60.0,0.24736881,0.73415995,0.53887546,0.5068014,Moderate Risk
2369,80.51987,19.480131,11.11111111111111,35.18518518518518,0.29075903,0.28853974,0.0051052216,0.19480132,Low Risk
2370,16.416126,83.58387,40.0,98.33333333333333,0.97470284,0.9812942,0.55151916,0.83583874,High Risk
2371,95.852936,4.147067,0.0,17.5,0.02345436,0.05728145,0.043676198,0.04147067,Low Risk
2376,88.66596,11.33404,8.0,38.0,0.21628025,0.12250897,0.0012319661,0.1133404,Low Risk
2377,81.80219,18.197803,12.5,65.625,0.31857947,0.1775954,0.049759224,0.18197803,Low Risk
2378,59.90932,40.090675,13.333333333333334,48.333333333333336,0.6449133,0.5509911,0.006815777,0.40090677,Moderate Risk
2380,34.987633,65.01237,18.75,65.625,0.7184414,0.77733374,0.45459574,0.65012366,Moderate Risk
2381,98.3702,1.6298023,12.0,34.0,0.017081002,0.030229751,0.0015833165,0.016298024,Low Risk
2383,85.53095,14.469046,9.090909090909092,36.36363636363637,0.22549875,0.2059271,0.0026454923,0.14469045,Low Risk
2384,60.090412,39.909588,16.0,61.0,0.50642526,0.6908623,3.9896286e-10,0.39909586,Moderate Risk
2385,72.07228,27.927717,0.0,88.0,0.41041127,0.4274202,0.0,0.27927718,Low Risk
2387,82.6762,17.3238,6.0,40.0,0.29438198,0.22503208,0.0002999084,0.173238,Low Risk
2388,55.494713,44.505287,10.0,53.333333333333336,0.26461434,0.526256,0.5442882,0.44505286,Moderate Risk
2390,37.00992,62.99008,13.333333333333334,58.33333333333333,0.61663395,0.81693095,0.45613757,0.6299008,Moderate Risk
2391,88.45155,11.548447,10.0,50.0,0.016942639,0.018849462,0.3106613,0.11548447,Low Risk
2392,54.279316,45.72068,17.5,70.0,0.7235802,0.64804006,2.0594243e-07,0.45720682,Moderate Risk
2394,31.407166,68.592834,0.0,76.66666666666666,0.6431582,0.87316376,0.54146314,0.68592834,Moderate Risk
2395,98.05441,1.9455923,0.0,40.0,0.014487028,0.036750227,0.0071305106,0.019455923,Low Risk
2397,40.03508,59.96492,0.0,66.66666666666667,0.47093743,0.7934886,0.53452164,0.5996492,Moderate Risk
2398,95.87021,4.129789,6.0,59.00000000000001,0.058807526,0.0649035,0.00018265376,0.04129789,Low Risk
2401,61.353146,38.646854,12.0,49.0,0.7738856,0.37970752,0.0058125095,0.38646853,Moderate Risk
2402,94.51275,5.487252,2.380952380952381,34.523809523809526,0.0727591,0.08899394,0.0028645422,0.054872524,Low Risk
2404,40.114677,59.885323,20.0,85.0,0.8115456,0.8935947,0.09141939,0.59885323,Moderate Risk
2406,83.665886,16.334112,0.0,63.63636363636363,0.2024657,0.14614268,0.14141501,0.16334112,Low Risk
2408,76.60373,23.39627,0.0,36.36363636363637,0.314491,0.38739705,2.3646335e-10,0.2339627,Low Risk
2409,89.51906,10.480941,22.0,60.0,0.21263123,0.10178406,1.2955962e-05,0.10480941,Low Risk
2410,19.405096,80.5949,46.666666666666664,100.0,0.97007346,0.9799394,0.46783432,0.80594903,High Risk
2411,64.62758,35.37242,9.090909090909092,66.66666666666667,0.24353343,0.77669126,0.04094794,0.3537242,Moderate Risk
2412,54.421543,45.578457,4.0,30.000000000000004,0.26171172,0.124363884,0.9812781,0.45578456,Moderate Risk
2414,90.21112,9.788882,0.0,38.888888888888886,0.17963932,0.10917663,0.0048505124,0.09788882,Low Risk
2416,74.495125,25.504875,50.0,66.66666666666666,0.34821656,0.4169297,5.448498e-10,0.25504875,Low Risk
2418,83.8636,16.1364,0.0,50.0,0.23202837,0.1651826,0.08688106,0.161364,Low Risk
2419,57.50779,42.492214,0.0,69.23076923076923,0.25110713,0.48006803,0.5435912,0.42492214,Moderate Risk
2425,27.206343,72.793655,10.0,60.0,0.85173905,0.7913376,0.5407332,0.72793657,High Risk
2426,88.07833,11.921665,21.428571428571427,58.92857142857143,0.1780208,0.13995658,0.03967259,0.11921665,Low Risk
2430,43.723602,56.276398,18.181818181818183,50.0,0.7280605,0.80954176,0.1506899,0.562764,Moderate Risk
2431,99.29047,0.70953107,0.0,6.000000000000003,0.011870429,0.009322464,9.30394e-05,0.007095311,Low Risk
2432,77.967476,22.032524,26.0,49.0,0.39766383,0.22862515,0.03468677,0.22032525,Low Risk
2441,52.558445,47.44156,24.0,85.0,0.68978626,0.69986343,0.033597145,0.47441557,Moderate Risk
2442,93.152596,6.8474083,13.333333333333334,51.11111111111111,0.088605285,0.11681696,1.6165052e-15,0.068474084,Low Risk
2443,93.53811,6.461892,18.0,53.0,0.09222076,0.10163593,7.0556084e-08,0.06461892,Low Risk
2444,74.31325,25.686752,10.0,55.00000000000001,0.22427005,0.44993898,0.09639358,0.25686753,Low Risk
2445,95.90108,4.0989194,8.0,38.0,0.049128816,0.07383877,0.0,0.040989194,Low Risk
2447,22.985489,77.01451,6.666666666666667,83.33333333333334,0.90087897,0.9607107,0.44884562,0.7701451,High Risk
2451,66.09663,33.903374,14.285714285714285,78.57142857142857,0.44401145,0.5730898,1.9837229e-10,0.33903375,Moderate Risk
2452,94.44076,5.559241,12.0,41.0,0.1152635,0.05151373,0.0,0.055592407,Low Risk
2453,96.247986,3.7520115,0.0,54.54545454545454,0.08329224,0.029268108,3.5299811e-28,0.037520114,Low Risk
2454,40.92024,59.07976,6.666666666666667,73.33333333333334,0.43474323,0.8987777,0.4388718,0.5907976,Moderate Risk
2458,64.09502,35.90498,14.000000000000002,41.0,0.053987533,0.116619974,0.9065419,0.3590498,Moderate Risk
2461,89.54167,10.458324,7.142857142857142,37.5,0.17529514,0.13750665,0.00094796217,0.10458324,Low Risk
2462,32.32172,67.678276,0.0,69.23076923076923,0.7171315,0.7779372,0.53527975,0.6767828,Moderate Risk
2463,93.652725,6.3472776,10.526315789473683,34.210526315789465,0.036435522,0.025232939,0.12874986,0.06347278,Low Risk
2464,90.81726,9.182742,18.51851851851852,33.33333333333333,0.16547468,0.10329599,0.00671159,0.09182742,Low Risk
2465,93.629715,6.370281,8.0,52.0,0.10199584,0.08911261,0.0,0.063702814,Low Risk
2466,16.759317,83.240685,56.666666666666664,101.66666666666666,0.971326,0.97522926,0.55066514,0.8324068,High Risk
2467,93.829666,6.1703324,0.0,54.54545454545454,0.040328063,0.018642623,0.12613928,0.061703324,Low Risk
2469,73.60232,26.397682,10.0,35.0,0.06981136,0.26430824,0.45781085,0.2639768,Low Risk
2474,68.35424,31.64576,0.0,57.00000000000001,0.026487002,0.20420797,0.7186778,0.3164576,Moderate Risk
2476,34.555824,65.444176,26.666666666666668,88.33333333333333,0.9802466,0.98307866,1.229647e-07,0.6544418,Moderate Risk
2477,89.28398,10.716016,0.0,53.125,0.20362319,0.1178565,8.024772e-07,0.10716016,Low Risk
2478,85.24855,14.751448,0.0,31.000000000000007,0.24285567,0.19941169,0.00027605367,0.14751448,Low Risk
2480,73.4499,26.550106,10.0,55.00000000000001,0.37400988,0.33572707,0.08676616,0.26550105,Low Risk
2484,88.888664,11.111336,0.0,12.0,0.22261271,0.11072737,4.3600847e-09,0.11111336,Low Risk
2485,18.518894,81.4811,0.0,93.33333333333333,0.9446292,0.96033865,0.5394655,0.81481105,High Risk
2487,93.72244,6.27756,4.0,50.0,0.10152271,0.08661258,0.00019152151,0.062775604,Low Risk
2489,18.934292,81.06571,16.666666666666664,61.66666666666667,0.9276212,0.9591447,0.5452054,0.8106571,High Risk
2490,88.34804,11.651964,34.0,66.0,0.113921106,0.23563781,3.1103517e-10,0.11651964,Low Risk
2491,83.94887,16.051132,36.36363636363637,81.81818181818181,0.23734899,0.13089345,0.11329158,0.16051133,Low Risk
2492,83.10233,16.897665,0.0,70.0,0.20482859,0.12176915,0.1803322,0.16897665,Low Risk
2495,96.75073,3.2492633,12.0,37.0,0.020551391,0.023838418,0.0530881,0.032492634,Low Risk
2498,90.59215,9.407852,0.0,90.9090909090909,0.16024885,0.12198673,1.8968707e-11,0.09407852,Low Risk
2499,88.20095,11.7990465,5.263157894736842,63.1578947368421,0.208111,0.13169125,0.014169129,0.117990464,Low Risk
2501,95.02716,4.9728403,6.0,35.0,0.087567635,0.061617583,5.006005e-29,0.049728405,Low Risk
